Time,Sensor1,Sensor2,Sensor3
80982649,2.509999990463257,7.4039998054504395,6.247000217437744
80784254,2.569000005722046,7.2170000076293945,6.383999824523926
80585980,2.765000104904175,7.335000038146973,5.992000102996826
80387834,2.234999895095825,7.247000217437744,7.129000186920166
80189945,2.0880000591278076,6.776000022888184,7.11899995803833
79991796,1.9609999656677246,6.511000156402588,6.874000072479248
79793882,1.156999945640564,7.208000183105469,8.345000267028809
79595821,0.7549999952316284,6.6579999923706055,6.296000003814697
79398023,1.0679999589920044,5.933000087738037,7.060999870300293
79200012,0.17599999904632568,6.304999828338623,7.9730000495910645
79001841,0.20499999821186066,4.843999862670898,10.777000427246094
78803798,-0.8230000138282776,6.177999973297119,5.942999839782715
78606821,-0.5,5.020999908447266,7.9730000495910645
78407869,-3.2950000762939453,5.1579999923706055,11.87600040435791
78209806,0.9309999942779541,3.2850000858306885,8.746999740600586
78011809,-2.86299991607666,3.500999927520752,11.121000289916992
77813805,1.5779999494552612,1.8140000104904175,10.355999946594238
77615814,6.7170000076293945,-1.9709999561309814,5.61899995803833
77417803,9.423999786376953,6.206999778747559,2.2160000801086426
77219854,7.669000148773193,8.767000198364258,8.187999725341797
77022616,4.334000110626221,5.835000038146973,-0.9610000252723694
76823805,1.6269999742507935,11.031999588012695,-2.2939999103546143
76626915,0.039000000804662704,12.925000190734863,-1.7940000295639038
76427849,-0.1469999998807907,10.531999588012695,-3.638000011444092
76230679,1.6759999990463257,10.326000213623047,-3.069000005722046
76032561,-2.2939999103546143,14.74899959564209,-1.9709999561309814
75833827,-2.7160000801086426,5.913000106811523,-0.5
75636139,-3.5789999961853027,11.434000015258789,-0.7940000295639038
75437919,2.5299999713897705,9.807000160217285,-2.1080000400543213
75240629,0.3720000088214874,10.15999984741211,-1.5099999904632568
75042617,-0.6470000147819519,5.688000202178955,-3.509999990463257
74844608,-1.8040000200271606,2.0980000495910645,2.13700008392334
74646587,-8.197999954223633,15.935999870300293,0.7149999737739563
74448769,1.3140000104904175,8.541000366210938,-1.5290000438690186
74250613,0.8920000195503235,6.747000217437744,-1.9509999752044678
74052611,-5.874000072479248,15.52400016784668,0.9309999942779541
73854821,-2.009999990463257,4.197000026702881,-2.059000015258789
73656634,-6.453000068664551,15.406000137329102,-1.1080000400543213
73458652,0.17599999904632568,11.081000328063965,0.3230000138282776
73260582,0.42100000381469727,8.95300006866455,-1.7059999704360962
73062841,-5.539999961853027,10.482999801635742,-2.0
72864877,-2.2939999103546143,4.334000110626221,0.8429999947547913
72666888,-5.441999912261963,10.923999786376953,0.16599999368190765
72467988,1.3229999542236328,9.541999816894531,-1.9609999656677246
72270640,0.5189999938011169,9.345999717712402,-2.118000030517578
72072632,-3.7950000762939453,10.404999732971191,1.1169999837875366
71874775,-3.3239998817443848,2.1670000553131104,0.27399998903274536
71676775,-5.206999778747559,13.032999992370605,-0.5979999899864197
71478858,1.6469999551773071,11.218999862670898,-1.9509999752044678
71280762,-0.08799999952316284,9.178999900817871,-1.6759999990463257
71083436,-1.5980000495910645,5.500999927520752,-2.0789999961853027
70883966,-3.2260000705718994,2.372999906539917,1.4709999561309814
70686787,-6.413000106811523,14.24899959564209,-1.0290000438690186
70488854,1.1759999990463257,10.875,-1.6269999742507935
70290031,-0.19599999487400055,9.413999557495117,-0.9120000004768372
70092098,-3.255000114440918,2.6670000553131104,-3.5299999713897705
69894023,-2.2939999103546143,2.7260000705718994,2.372999906539917
69696053,-1.2740000486373901,7.579999923706055,1.9119999408721924
69498021,2.0,10.619999885559082,-1.7350000143051147
69300152,0.1860000044107437,10.140000343322754,-0.5979999899864197
69102013,1.0,6.756999969482422,-2.440999984741211
68904005,-0.9610000252723694,4.7170000076293945,2.186000108718872
68706539,2.244999885559082,5.7170000076293945,1.4900000095367432
68507891,4.61899995803833,11.32699966430664,-2.431999921798706
68309844,1.4509999752044678,9.375,1.6859999895095825
68111895,2.7360000610351563,7.177999973297119,-3.0989999771118164
67913887,2.9709999561309814,9.395000457763672,1.7350000143051147
67715943,4.354000091552734,6.688000202178955,1.8040000200271606
67517904,5.236000061035156,14.02400016784668,-0.6570000052452087
67319948,3.7260000705718994,9.689000129699707,-0.30399999022483826
67121860,0.6370000243186951,6.570000171661377,-2.5980000495910645
66923818,5.550000190734863,12.777999877929688,3.559000015258789
66725970,2.5399999618530273,7.129000186920166,2.196000099182129
66528803,2.2939999103546143,11.503000259399414,-0.7250000238418579
66329896,3.569000005722046,9.375,0.3330000042915344
66133068,-2.5889999866485596,5.089000225067139,-7.355000019073486
65933913,4.22599983215332,16.87700080871582,1.784000039100647
65735957,5.050000190734863,8.130000114440918,2.5399999618530273
65537933,4.343999862670898,12.630999565124512,-1.9609999656677246
65341041,4.059999942779541,8.609999656677246,0.7739999890327454
65141961,-2.0880000591278076,6.785999774932861,-5.706999778747559
64943927,10.060999870300293,17.66200065612793,9.748000144958496
64747149,2.36299991607666,7.364999771118164,1.7450000047683716
64547912,2.7360000610351563,10.678999900817871,-2.0490000247955322
64351092,2.440999984741211,9.267000198364258,0.09799999743700027
64151953,-0.30399999022483826,6.894000053405762,-8.354999542236328
63954841,6.11899995803833,14.779000282287598,2.803999900817871
63757040,3.628000020980835,7.335000038146973,1.9509999752044678
63557924,2.36299991607666,11.807000160217285,-0.2840000092983246
63360334,2.0880000591278076,9.001999855041504,-1.2649999856948853
63163109,-1.2549999952316284,7.364999771118164,-4.000999927520752
62965630,8.442999839782715,12.82699966430664,8.571000099182129
62766075,2.755000114440918,7.894000053405762,0.13699999451637268
62569051,1.6369999647140503,10.472999572753906,-0.9309999942779541
62369925,0.7739999890327454,8.718000411987305,-1.4709999561309814
62172782,-1.8040000200271606,10.748000144958496,-0.7839999794960022
61974912,8.168999671936035,12.994000434875488,13.847000122070313
61776913,3.246000051498413,6.413000106811523,1.2059999704360962
61578811,2.5789999961853027,11.581999778747559,-1.4119999408721924
61381140,2.4809999465942383,8.885000228881836,0.7739999890327454
61182832,-0.2939999997615814,4.932000160217285,-5.295000076293945
60985024,4.166999816894531,12.29699993133545,2.421999931335449
60786767,3.86299991607666,6.815000057220459,1.6080000400543213
60587943,4.736000061035156,12.87600040435791,-0.8130000233650208
60391091,1.0779999494552612,9.552000045776367,0.1860000044107437
60192123,2.5399999618530273,10.541999816894531,-0.5490000247955322
59994851,-3.8540000915527344,1.0190000534057617,-1.2740000486373901
59796992,-4.9029998779296875,15.60200023651123,-0.6959999799728394
59598969,2.0789999961853027,11.73799991607666,-0.9309999942779541
59400893,4.166999816894531,6.570000171661377,-1.0190000534057617
59202972,3.921999931335449,17.172000885009766,-0.9800000190734863
59005049,0.6470000147819519,3.9119999408721924,0.06800000369548798
58806896,1.5980000495910645,12.543000221252441,2.6080000400543213
58608999,2.069000005722046,9.845999717712402,-0.5
58410753,4.011000156402588,10.022000312805176,-0.9509999752044678
58212935,-5.804999828338623,13.003999710083008,-0.1860000044107437
58015058,0.9120000004768372,5.559999942779541,2.196000099182129
57816283,-4.589000225067139,11.512999534606934,-0.1469999998807907
